
0:	learn: 54.2681490	test: 49.7051477	best: 49.7051477 (0)	total: 53.5ms	remaining: 17m 50s
18288:	learn: 6.2764665	test: 36.8095862	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.98s
18289:	learn: 6.2762023	test: 36.8101999	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.98s
18290:	learn: 6.2759141	test: 36.8107538	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.98s
18291:	learn: 6.2753847	test: 36.8102297	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.97s
18292:	learn: 6.2747670	test: 36.8105021	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.97s
18293:	learn: 6.2744118	test: 36.8105524	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.97s
18294:	learn: 6.2738861	test: 36.8104603	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.97s
18295:	learn: 6.2737311	test: 36.8104628	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.97s
18296:	learn: 6.2733867	test: 36.8101273	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.97s
18297:	learn: 6.2731202	test: 36.8102384	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.96s
18298:	learn: 6.2729267	test: 36.8102904	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.96s
18299:	learn: 6.2728861	test: 36.8102838	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.96s
18300:	learn: 6.2721339	test: 36.8101619	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.96s
18301:	learn: 6.2718471	test: 36.8116439	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.96s
18302:	learn: 6.2714263	test: 36.8115856	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.96s
18303:	learn: 6.2711673	test: 36.8107877	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.95s
18304:	learn: 6.2710528	test: 36.8110153	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.95s
18305:	learn: 6.2700386	test: 36.8107477	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.95s
18306:	learn: 6.2692289	test: 36.8108727	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.95s
18307:	learn: 6.2687855	test: 36.8109520	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.95s
18308:	learn: 6.2681689	test: 36.8109038	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.94s
18309:	learn: 6.2679178	test: 36.8107057	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.94s
18310:	learn: 6.2677643	test: 36.8105666	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.94s
18311:	learn: 6.2674893	test: 36.8075458	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.94s
18312:	learn: 6.2671120	test: 36.8057535	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.94s
18313:	learn: 6.2663385	test: 36.8049072	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.94s
18314:	learn: 6.2661210	test: 36.8050927	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.93s
18315:	learn: 6.2654091	test: 36.8071780	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.93s
18316:	learn: 6.2651940	test: 36.8114073	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.93s
18317:	learn: 6.2648302	test: 36.8113769	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.93s
18318:	learn: 6.2645038	test: 36.8081455	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.93s
18319:	learn: 6.2643059	test: 36.8087695	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.93s
18320:	learn: 6.2639046	test: 36.8114469	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.92s
18321:	learn: 6.2632357	test: 36.8114103	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.92s
18322:	learn: 6.2628965	test: 36.8114446	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.92s
18323:	learn: 6.2619976	test: 36.8116027	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.92s
18324:	learn: 6.2612962	test: 36.8110180	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.92s
18325:	learn: 6.2606340	test: 36.8111416	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.92s
18326:	learn: 6.2603690	test: 36.8111680	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.91s
18327:	learn: 6.2601021	test: 36.8111381	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.91s
18328:	learn: 6.2598794	test: 36.8106903	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.91s
18329:	learn: 6.2596975	test: 36.8105663	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.91s
18330:	learn: 6.2592161	test: 36.8093995	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.91s
18331:	learn: 6.2591670	test: 36.8094743	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.9s
18332:	learn: 6.2589382	test: 36.8097799	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.9s
18333:	learn: 6.2584008	test: 36.8107771	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.9s
18334:	learn: 6.2578832	test: 36.8107166	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.9s
18335:	learn: 6.2575582	test: 36.8109403	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.9s
18336:	learn: 6.2572425	test: 36.8109172	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.9s
18337:	learn: 6.2571804	test: 36.8111643	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.89s
18338:	learn: 6.2568995	test: 36.8112064	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.89s
18339:	learn: 6.2567828	test: 36.8116370	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.89s
18340:	learn: 6.2562297	test: 36.8124434	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.89s
18341:	learn: 6.2559750	test: 36.8124884	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.89s
18342:	learn: 6.2557117	test: 36.8124532	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.88s
18343:	learn: 6.2556088	test: 36.8122198	best: 36.6705812 (13188)	total: 31.9s	remaining: 2.88s
18344:	learn: 6.2554141	test: 36.8121231	best: 36.6705812 (13188)	total: 32s	remaining: 2.88s
18345:	learn: 6.2552970	test: 36.8122782	best: 36.6705812 (13188)	total: 32s	remaining: 2.88s
18346:	learn: 6.2550500	test: 36.8125438	best: 36.6705812 (13188)	total: 32s	remaining: 2.88s
18347:	learn: 6.2548829	test: 36.8125332	best: 36.6705812 (13188)	total: 32s	remaining: 2.88s
18348:	learn: 6.2541950	test: 36.8124326	best: 36.6705812 (13188)	total: 32s	remaining: 2.88s
18349:	learn: 6.2540405	test: 36.8130964	best: 36.6705812 (13188)	total: 32s	remaining: 2.87s
18350:	learn: 6.2539255	test: 36.8129390	best: 36.6705812 (13188)	total: 32s	remaining: 2.87s
18351:	learn: 6.2533968	test: 36.8129145	best: 36.6705812 (13188)	total: 32s	remaining: 2.87s
18352:	learn: 6.2531155	test: 36.8134560	best: 36.6705812 (13188)	total: 32s	remaining: 2.87s
18353:	learn: 6.2524812	test: 36.8128398	best: 36.6705812 (13188)	total: 32s	remaining: 2.87s
18354:	learn: 6.2524665	test: 36.8126416	best: 36.6705812 (13188)	total: 32s	remaining: 2.87s
18355:	learn: 6.2519591	test: 36.8099470	best: 36.6705812 (13188)	total: 32s	remaining: 2.86s
18356:	learn: 6.2514830	test: 36.8098952	best: 36.6705812 (13188)	total: 32s	remaining: 2.86s
18357:	learn: 6.2509080	test: 36.8107115	best: 36.6705812 (13188)	total: 32s	remaining: 2.86s
18358:	learn: 6.2506379	test: 36.8097728	best: 36.6705812 (13188)	total: 32s	remaining: 2.86s
18359:	learn: 6.2504706	test: 36.8097506	best: 36.6705812 (13188)	total: 32s	remaining: 2.86s
18360:	learn: 6.2501124	test: 36.8097626	best: 36.6705812 (13188)	total: 32s	remaining: 2.85s
18361:	learn: 6.2499161	test: 36.8098688	best: 36.6705812 (13188)	total: 32s	remaining: 2.85s
18362:	learn: 6.2497058	test: 36.8097561	best: 36.6705812 (13188)	total: 32s	remaining: 2.85s
18363:	learn: 6.2494499	test: 36.8095401	best: 36.6705812 (13188)	total: 32s	remaining: 2.85s
18364:	learn: 6.2490144	test: 36.8100665	best: 36.6705812 (13188)	total: 32s	remaining: 2.85s
18365:	learn: 6.2485738	test: 36.8100490	best: 36.6705812 (13188)	total: 32s	remaining: 2.85s
18366:	learn: 6.2481715	test: 36.8100598	best: 36.6705812 (13188)	total: 32s	remaining: 2.84s
18367:	learn: 6.2477459	test: 36.8099163	best: 36.6705812 (13188)	total: 32s	remaining: 2.84s
18368:	learn: 6.2473380	test: 36.8095527	best: 36.6705812 (13188)	total: 32s	remaining: 2.84s
18369:	learn: 6.2466644	test: 36.8104557	best: 36.6705812 (13188)	total: 32s	remaining: 2.84s
18370:	learn: 6.2466112	test: 36.8102445	best: 36.6705812 (13188)	total: 32s	remaining: 2.84s
18371:	learn: 6.2463795	test: 36.8101610	best: 36.6705812 (13188)	total: 32s	remaining: 2.83s
18372:	learn: 6.2458399	test: 36.8101440	best: 36.6705812 (13188)	total: 32s	remaining: 2.83s
18373:	learn: 6.2451858	test: 36.8157239	best: 36.6705812 (13188)	total: 32s	remaining: 2.83s
18374:	learn: 6.2451153	test: 36.8149686	best: 36.6705812 (13188)	total: 32s	remaining: 2.83s
18375:	learn: 6.2448177	test: 36.8148697	best: 36.6705812 (13188)	total: 32s	remaining: 2.83s
18376:	learn: 6.2441323	test: 36.8153806	best: 36.6705812 (13188)	total: 32s	remaining: 2.83s
18377:	learn: 6.2439370	test: 36.8152736	best: 36.6705812 (13188)	total: 32s	remaining: 2.83s
18378:	learn: 6.2437466	test: 36.8152100	best: 36.6705812 (13188)	total: 32s	remaining: 2.82s
18379:	learn: 6.2427962	test: 36.8151947	best: 36.6705812 (13188)	total: 32s	remaining: 2.82s
18380:	learn: 6.2422598	test: 36.8152302	best: 36.6705812 (13188)	total: 32s	remaining: 2.82s
18381:	learn: 6.2418939	test: 36.8132978	best: 36.6705812 (13188)	total: 32s	remaining: 2.82s
18382:	learn: 6.2416928	test: 36.8130799	best: 36.6705812 (13188)	total: 32s	remaining: 2.82s
18383:	learn: 6.2415052	test: 36.8131368	best: 36.6705812 (13188)	total: 32s	remaining: 2.81s
18384:	learn: 6.2413136	test: 36.8130883	best: 36.6705812 (13188)	total: 32s	remaining: 2.81s
18385:	learn: 6.2412423	test: 36.8132384	best: 36.6705812 (13188)	total: 32s	remaining: 2.81s
18386:	learn: 6.2408388	test: 36.8135309	best: 36.6705812 (13188)	total: 32s	remaining: 2.81s
18387:	learn: 6.2406379	test: 36.8135906	best: 36.6705812 (13188)	total: 32s	remaining: 2.81s
18388:	learn: 6.2402738	test: 36.8135054	best: 36.6705812 (13188)	total: 32s	remaining: 2.81s
18389:	learn: 6.2396028	test: 36.8140137	best: 36.6705812 (13188)	total: 32s	remaining: 2.8s
18390:	learn: 6.2395133	test: 36.8140413	best: 36.6705812 (13188)	total: 32s	remaining: 2.8s
18391:	learn: 6.2391390	test: 36.8130546	best: 36.6705812 (13188)	total: 32s	remaining: 2.8s
18392:	learn: 6.2390771	test: 36.8135704	best: 36.6705812 (13188)	total: 32s	remaining: 2.8s
18393:	learn: 6.2383446	test: 36.8170828	best: 36.6705812 (13188)	total: 32s	remaining: 2.8s
18394:	learn: 6.2373154	test: 36.8172563	best: 36.6705812 (13188)	total: 32s	remaining: 2.79s
18395:	learn: 6.2369033	test: 36.8172850	best: 36.6705812 (13188)	total: 32s	remaining: 2.79s
18396:	learn: 6.2368409	test: 36.8172982	best: 36.6705812 (13188)	total: 32s	remaining: 2.79s
18397:	learn: 6.2367721	test: 36.8179450	best: 36.6705812 (13188)	total: 32s	remaining: 2.79s
18398:	learn: 6.2367263	test: 36.8179413	best: 36.6705812 (13188)	total: 32s	remaining: 2.79s
18399:	learn: 6.2363235	test: 36.8180970	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.79s
18400:	learn: 6.2361669	test: 36.8180851	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.79s
18401:	learn: 6.2358456	test: 36.8180931	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.78s
18402:	learn: 6.2355053	test: 36.8179874	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.78s
18403:	learn: 6.2351209	test: 36.8178334	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.78s
18404:	learn: 6.2348776	test: 36.8177615	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.78s
18405:	learn: 6.2347747	test: 36.8177025	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.78s
18406:	learn: 6.2344012	test: 36.8194610	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.77s
18407:	learn: 6.2340831	test: 36.8194515	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.77s
18408:	learn: 6.2338865	test: 36.8195620	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.77s
18409:	learn: 6.2334607	test: 36.8205181	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.77s
18410:	learn: 6.2330092	test: 36.8201275	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.77s
18411:	learn: 6.2327123	test: 36.8199267	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.77s
18412:	learn: 6.2325481	test: 36.8198961	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.76s
18413:	learn: 6.2324196	test: 36.8199292	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.76s
18414:	learn: 6.2322331	test: 36.8200936	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.76s
18415:	learn: 6.2319880	test: 36.8200323	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.76s
18416:	learn: 6.2317132	test: 36.8239086	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.76s
18417:	learn: 6.2315131	test: 36.8238805	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.75s
18418:	learn: 6.2312129	test: 36.8237307	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.75s
18419:	learn: 6.2307349	test: 36.8243862	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.75s
18420:	learn: 6.2302032	test: 36.8239567	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.75s
18421:	learn: 6.2301354	test: 36.8240104	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.75s
18422:	learn: 6.2299342	test: 36.8237873	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.75s
18423:	learn: 6.2298330	test: 36.8236584	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.75s
18424:	learn: 6.2294862	test: 36.8240287	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.74s
18425:	learn: 6.2293702	test: 36.8240335	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.74s
18426:	learn: 6.2286510	test: 36.8246169	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.74s
18427:	learn: 6.2284364	test: 36.8193770	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.74s
18428:	learn: 6.2280426	test: 36.8194280	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.74s
18429:	learn: 6.2278345	test: 36.8195644	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.73s
18430:	learn: 6.2274681	test: 36.8196941	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.73s
18431:	learn: 6.2270877	test: 36.8196806	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.73s
18432:	learn: 6.2268214	test: 36.8194356	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.73s
18433:	learn: 6.2264955	test: 36.8198569	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.73s
18434:	learn: 6.2261393	test: 36.8262825	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.73s
18435:	learn: 6.2259497	test: 36.8255704	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.72s
18436:	learn: 6.2258946	test: 36.8253620	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.72s
18437:	learn: 6.2251440	test: 36.8256340	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.72s
18438:	learn: 6.2243957	test: 36.8255527	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.72s
18439:	learn: 6.2240522	test: 36.8253294	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.72s
18440:	learn: 6.2232137	test: 36.8253900	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.71s
18441:	learn: 6.2227852	test: 36.8257419	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.71s
18442:	learn: 6.2224649	test: 36.8278990	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.71s
18443:	learn: 6.2222878	test: 36.8276387	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.71s
18444:	learn: 6.2220729	test: 36.8271088	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.71s
18445:	learn: 6.2211388	test: 36.8265538	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.71s
18446:	learn: 6.2206437	test: 36.8305368	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.71s
18447:	learn: 6.2202753	test: 36.8304088	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.7s
18448:	learn: 6.2196489	test: 36.8303721	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.7s
18449:	learn: 6.2192785	test: 36.8302612	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.7s
18450:	learn: 6.2186966	test: 36.8302515	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.7s
18451:	learn: 6.2185182	test: 36.8299612	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.7s
18452:	learn: 6.2183480	test: 36.8301574	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.69s
18453:	learn: 6.2179605	test: 36.8303865	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.69s
18454:	learn: 6.2172064	test: 36.8294043	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.69s
18455:	learn: 6.2166816	test: 36.8299795	best: 36.6705812 (13188)	total: 32.1s	remaining: 2.69s
18456:	learn: 6.2157848	test: 36.8300180	best: 36.6705812 (13188)	total: 32.2s	remaining: 2.69s
18457:	learn: 6.2150909	test: 36.8310319	best: 36.6705812 (13188)	total: 32.2s	remaining: 2.69s
18458:	learn: 6.2150193	test: 36.8302674	best: 36.6705812 (13188)	total: 32.2s	remaining: 2.68s
18459:	learn: 6.2142951	test: 36.8301584	best: 36.6705812 (13188)	total: 32.2s	remaining: 2.68s
18460:	learn: 6.2136308	test: 36.8297004	best: 36.6705812 (13188)	total: 32.2s	remaining: 2.68s
18461:	learn: 6.2135949	test: 36.8297622	best: 36.6705812 (13188)	total: 32.2s	remaining: 2.68s
18462:	learn: 6.2135592	test: 36.8299314	best: 36.6705812 (13188)	total: 32.2s	remaining: 2.68s
18463:	learn: 6.2130706	test: 36.8302538	best: 36.6705812 (13188)	total: 32.2s	remaining: 2.67s
18464:	learn: 6.2128318	test: 36.8308305	best: 36.6705812 (13188)	total: 32.2s	remaining: 2.67s
18465:	learn: 6.2126839	test: 36.8281973	best: 36.6705812 (13188)	total: 32.2s	remaining: 2.67s
18466:	learn: 6.2121633	test: 36.8280838	best: 36.6705812 (13188)	total: 32.2s	remaining: 2.67s
18467:	learn: 6.2117547	test: 36.8328776	best: 36.6705812 (13188)	total: 32.2s	remaining: 2.67s
18468:	learn: 6.2116327	test: 36.8327061	best: 36.6705812 (13188)	total: 32.2s	remaining: 2.67s
18469:	learn: 6.2115152	test: 36.8326947	best: 36.6705812 (13188)	total: 32.2s	remaining: 2.67s
18470:	learn: 6.2112336	test: 36.8327792	best: 36.6705812 (13188)	total: 32.2s	remaining: 2.66s
18471:	learn: 6.2110901	test: 36.8330018	best: 36.6705812 (13188)	total: 32.2s	remaining: 2.66s
18472:	learn: 6.2108737	test: 36.8335615	best: 36.6705812 (13188)	total: 32.2s	remaining: 2.66s
18473:	learn: 6.2103960	test: 36.8341130	best: 36.6705812 (13188)	total: 32.2s	remaining: 2.66s
18474:	learn: 6.2095762	test: 36.8322630	best: 36.6705812 (13188)	total: 32.2s	remaining: 2.66s
18475:	learn: 6.2095254	test: 36.8317941	best: 36.6705812 (13188)	total: 32.2s	remaining: 2.65s
18476:	learn: 6.2089656	test: 36.8319550	best: 36.6705812 (13188)	total: 32.2s	remaining: 2.65s
18477:	learn: 6.2085830	test: 36.8319272	best: 36.6705812 (13188)	total: 32.2s	remaining: 2.65s
18478:	learn: 6.2082866	test: 36.8321602	best: 36.6705812 (13188)	total: 32.2s	remaining: 2.65s
18479:	learn: 6.2081822	test: 36.8316448	best: 36.6705812 (13188)	total: 32.2s	remaining: 2.65s
18480:	learn: 6.2079308	test: 36.8315966	best: 36.6705812 (13188)	total: 32.2s	remaining: 2.65s
18481:	learn: 6.2078858	test: 36.8315640	best: 36.6705812 (13188)	total: 32.2s	remaining: 2.64s
18482:	learn: 6.2077016	test: 36.8316071	best: 36.6705812 (13188)	total: 32.2s	remaining: 2.64s
18483:	learn: 6.2074268	test: 36.8317261	best: 36.6705812 (13188)	total: 32.2s	remaining: 2.64s
18484:	learn: 6.2070907	test: 36.8317982	best: 36.6705812 (13188)	total: 32.2s	remaining: 2.64s
18485:	learn: 6.2062787	test: 36.8320810	best: 36.6705812 (13188)	total: 32.2s	remaining: 2.64s
18486:	learn: 6.2060598	test: 36.8322269	best: 36.6705812 (13188)	total: 32.2s	remaining: 2.63s
18487:	learn: 6.2059648	test: 36.8321487	best: 36.6705812 (13188)	total: 32.2s	remaining: 2.63s
18488:	learn: 6.2056367	test: 36.8320400	best: 36.6705812 (13188)	total: 32.2s	remaining: 2.63s
18489:	learn: 6.2054020	test: 36.8322067	best: 36.6705812 (13188)	total: 32.2s	remaining: 2.63s
18490:	learn: 6.2045468	test: 36.8321941	best: 36.6705812 (13188)	total: 32.2s	remaining: 2.63s
18491:	learn: 6.2043637	test: 36.8319876	best: 36.6705812 (13188)	total: 32.2s	remaining: 2.63s
18492:	learn: 6.2041077	test: 36.8319694	best: 36.6705812 (13188)	total: 32.2s	remaining: 2.63s
18493:	learn: 6.2037987	test: 36.8319580	best: 36.6705812 (13188)	total: 32.2s	remaining: 2.62s
18494:	learn: 6.2034516	test: 36.8320977	best: 36.6705812 (13188)	total: 32.2s	remaining: 2.62s
18495:	learn: 6.2031282	test: 36.8322322	best: 36.6705812 (13188)	total: 32.2s	remaining: 2.62s
18496:	learn: 6.2030246	test: 36.8314283	best: 36.6705812 (13188)	total: 32.2s	remaining: 2.62s
18497:	learn: 6.2028974	test: 36.8316863	best: 36.6705812 (13188)	total: 32.2s	remaining: 2.62s
18498:	learn: 6.2027520	test: 36.8316929	best: 36.6705812 (13188)	total: 32.2s	remaining: 2.61s
18499:	learn: 6.2025278	test: 36.8307637	best: 36.6705812 (13188)	total: 32.2s	remaining: 2.61s
18500:	learn: 6.2023386	test: 36.8295429	best: 36.6705812 (13188)	total: 32.2s	remaining: 2.61s
18501:	learn: 6.2020891	test: 36.8294597	best: 36.6705812 (13188)	total: 32.2s	remaining: 2.61s
18502:	learn: 6.2020532	test: 36.8295420	best: 36.6705812 (13188)	total: 32.2s	remaining: 2.61s
18503:	learn: 6.2018143	test: 36.8298264	best: 36.6705812 (13188)	total: 32.2s	remaining: 2.61s
18504:	learn: 6.2015322	test: 36.8297711	best: 36.6705812 (13188)	total: 32.2s	remaining: 2.6s
18505:	learn: 6.2009483	test: 36.8302746	best: 36.6705812 (13188)	total: 32.2s	remaining: 2.6s
